Time, Regions, Area
04,41,0,0.0
04,42,3,46.0
04,43,4,0.0
04,44,4,0.0
04,45,5,606.15
04,46,3,0.0
04,47,6,518.3666666666667
04,48,6,641.5333333333333
04,49,6,1057.4833333333333
04,50,3,0.0
04,51,0,0.0
04,52,0,0.0
04,53,0,0.0
04,54,0,0.0
04,55,0,0.0
04,56,0,0.0
04,57,0,0.0
04,58,0,0.0
04,59,0,0.0
05,00,0,0.0
05,01,0,0.0
05,02,0,0.0
05,03,0,0.0
05,04,0,0.0
05,05,0,0.0
05,06,0,0.0
05,07,0,0.0
05,08,0,0.0
05,09,0,0.0
05,10,0,0.0
05,11,0,0.0
05,12,0,0.0
05,13,0,0.0
05,14,0,0.0
05,15,0,0.0
05,16,0,0.0
05,17,0,0.0
05,18,0,0.0
05,19,0,0.0
05,20,0,0.0
05,21,0,0.0
05,22,0,0.0
05,23,0,0.0
05,24,0,0.0
05,25,0,0.0
05,26,0,0.0
05,27,0,0.0
05,28,0,0.0
05,29,0,0.0
05,30,0,0.0
05,31,0,0.0
05,32,0,0.0
05,33,0,0.0
05,34,0,0.0
05,35,0,0.0
05,36,0,0.0
05,37,0,0.0
05,38,0,0.0
