Time, Regions, Area
04,44,0,0.0
04,45,0,0.0
04,46,0,0.0
04,47,0,0.0
04,48,0,0.0
04,49,0,0.0
04,50,0,0.0
04,51,0,0.0
04,52,0,0.0
04,53,0,0.0
04,54,0,0.0
04,55,0,0.0
04,56,0,0.0
04,57,0,0.0
04,58,0,0.0
04,59,0,0.0
05,00,0,0.0
05,01,0,0.0
05,02,0,0.0
05,03,0,0.0
05,04,0,0.0
05,05,0,0.0
05,06,0,0.0
05,07,0,0.0
05,08,1,0.0
05,09,0,0.0
05,10,0,0.0
05,11,0,0.0
05,12,0,0.0
05,13,0,0.0
05,14,0,0.0
05,15,0,0.0
05,16,0,0.0
05,17,0,0.0
05,18,0,0.0
05,19,0,0.0
05,20,0,0.0
05,21,0,0.0
05,22,0,0.0
05,23,0,0.0
05,24,0,0.0
05,25,0,0.0
05,26,0,0.0
05,27,0,0.0
05,28,0,0.0
05,29,0,0.0
05,30,0,0.0
05,31,0,0.0
05,32,0,0.0
05,33,0,0.0
05,34,0,0.0
05,35,0,0.0
05,36,0,0.0
05,37,0,0.0
05,39,0,0.0
05,40,0,0.0
05,41,0,0.0
05,42,0,0.0
05,43,0,0.0
05,44,0,0.0
05,45,0,0.0
05,46,0,0.0
05,47,0,0.0
05,48,0,0.0
05,49,0,0.0
05,50,0,0.0
05,51,0,0.0
05,52,0,0.0
05,53,0,0.0
05,54,0,0.0
05,55,0,0.0
05,56,0,0.0
05,57,0,0.0
05,58,0,0.0
05,59,0,0.0
06,00,0,0.0
06,01,0,0.0
06,02,0,0.0
06,03,0,0.0
06,04,0,0.0
06,05,0,0.0
06,06,0,0.0
06,07,0,0.0
06,08,0,0.0
06,09,0,0.0
06,10,0,0.0
06,11,0,0.0
06,12,0,0.0
06,13,0,0.0
06,14,0,0.0
06,15,0,0.0
06,16,3,155.01666666666668
06,17,2,0.0
06,18,4,832.8833333333333
06,19,1,82.8
06,20,0,0.0
06,21,0,0.0
06,22,0,0.0
06,23,0,0.0
06,24,0,0.0
06,25,0,0.0
06,26,0,0.0
06,27,0,0.0
06,28,0,0.0
06,29,0,0.0
06,30,0,0.0
06,31,0,0.0
06,32,0,0.0
06,33,0,0.0
06,34,0,0.0
06,35,0,0.0
06,36,0,0.0
06,37,0,0.0
06,38,0,0.0
06,39,0,0.0
06,40,0,0.0
06,41,0,0.0
06,42,8,940.2833333333333
06,43,7,342.03333333333336
06,44,3,0.0
06,45,8,879.9833333333333
06,46,10,13.533333333333333
06,47,2,0.0
06,48,0,0.0
06,49,0,0.0
06,50,0,0.0
06,51,0,0.0
06,52,0,0.0
06,53,0,0.0
06,54,0,0.0
06,55,2,0.0
06,56,1,0.0
06,57,0,0.0
06,58,2,0.0
06,59,3,10.8
07,00,2,0.0
07,01,0,0.0
07,02,0,0.0
07,03,0,0.0
07,04,0,0.0
07,05,0,0.0
07,06,0,0.0
07,07,3,150.85
07,08,3,175.05
07,09,7,44.95
07,10,7,1040.0666666666666
07,11,2,0.0
07,12,0,0.0
07,13,0,0.0
07,14,0,0.0
07,15,0,0.0
07,16,0,0.0
07,17,0,0.0
07,18,0,0.0
07,19,0,0.0
07,20,5,0.0
07,21,0,0.0
07,22,0,0.0
07,23,5,120.41666666666667
07,24,0,0.0
07,25,2,31.25
07,26,5,0.0
07,27,0,0.0
07,28,5,0.0
07,29,10,418.48333333333335
07,30,0,0.0
07,31,2,366.43333333333334
07,32,1,0.0
07,33,1,0.0
07,34,0,0.0
07,35,0,0.0
07,36,0,0.0
07,37,0,0.0
07,38,0,0.0
07,39,0,0.0
07,40,0,0.0
07,41,0,0.0
07,42,1,0.0
07,43,3,66.36666666666666
07,44,2,1521.7833333333333
07,45,0,0.0
07,46,4,0.0
07,47,0,0.0
07,48,0,0.0
07,49,0,0.0
07,50,3,0.0
07,51,5,55.0
07,52,2,0.0
07,53,1,398.31666666666666
07,54,0,0.0
07,55,0,0.0
07,56,0,0.0
07,57,0,0.0
07,58,0,0.0
07,59,0,0.0
08,00,24,145562.83333333334
08,01,170,96476.93333333333
08,02,108,17330.183333333334
08,03,198,83801.25
08,04,165,48829.51666666667
08,05,145,45688.8
08,06,187,45300.0
08,07,206,55221.1
08,08,170,37086.61666666667
08,09,141,18906.233333333334
08,10,137,33853.76666666667
08,11,144,27038.466666666667
08,12,127,22515.75
08,13,109,9398.483333333334
08,14,135,16703.166666666668
08,15,126,18923.1
08,16,110,22717.283333333333
08,17,116,6722.516666666666
08,18,105,7626.133333333333
08,19,101,13033.033333333333
08,20,165,24570.5
08,21,146,19630.833333333332
08,22,112,14385.183333333332
08,23,96,5789.533333333334
08,24,103,16939.133333333335
08,25,71,3724.35
08,26,118,9578.416666666666
08,27,109,12425.316666666668
08,28,140,28361.1
08,29,77,1892.1
08,30,80,11086.3
08,31,89,5701.7
08,32,70,3416.266666666667
08,33,136,15542.95
08,34,140,11956.1
08,35,134,13617.983333333334
08,36,96,10693.733333333334
08,37,74,5055.033333333334
08,38,71,2684.633333333333
08,39,104,3672.0
08,40,90,12988.25
08,41,168,47956.816666666666
08,42,164,37117.36666666667
08,43,149,43608.38333333333
08,44,132,15860.316666666668
08,45,130,21903.25
08,46,148,25384.35
08,47,99,7262.966666666666
08,48,50,2706.55
08,49,89,5740.233333333334
08,50,111,13863.8
08,51,94,6300.05
08,52,102,10238.133333333333
08,53,102,12875.233333333334
08,54,103,10249.333333333334
08,55,143,28052.816666666666
08,56,136,18397.25
08,57,116,15331.866666666667
08,58,97,12272.566666666668
08,59,95,6296.016666666666
09,00,71,4527.933333333333
09,01,68,5881.533333333334
09,02,67,284.28333333333336
09,03,103,11117.933333333332
09,04,73,7946.716666666666
09,05,90,8657.35
09,06,76,5265.483333333334
09,07,82,6381.15
09,08,106,7620.15
09,09,79,5461.733333333334
09,10,75,1983.3666666666666
09,11,116,21859.683333333334
09,12,114,7705.866666666667
09,13,75,2138.6666666666665
09,14,109,12158.75
09,15,172,42945.683333333334
09,16,180,26428.133333333335
09,17,172,43747.9
09,18,136,22756.016666666666
09,19,139,39426.566666666666
09,20,168,46833.8
09,21,155,46305.61666666667
09,22,136,36125.916666666664
09,23,127,21491.8
09,24,127,19291.4
09,25,131,16745.783333333333
09,26,128,16471.433333333334
09,27,127,8126.516666666666
09,28,98,17270.4
09,29,124,11641.033333333333
09,30,98,4741.033333333334
09,31,98,7859.966666666666
09,32,88,11160.35
09,33,105,12588.533333333333
09,34,80,8458.833333333334
09,35,61,8990.133333333333
09,36,71,3377.65
09,37,96,11937.1
09,38,64,4061.516666666667
09,39,108,7095.516666666666
09,40,81,10984.65
09,41,96,11504.683333333332
09,42,83,7275.633333333333
09,43,69,2700.3333333333335
09,44,121,15366.616666666667
09,45,143,22660.266666666666
09,46,144,19794.55
09,47,103,11886.55
09,48,74,6764.733333333334
09,49,103,12754.333333333334
09,50,95,9006.7
09,51,100,9507.6
09,52,88,8529.183333333332
09,53,49,3900.65
09,54,60,6019.816666666667
09,55,91,13677.7
09,56,106,12668.883333333333
09,57,123,12926.266666666666
09,58,120,12214.983333333334
09,59,102,7889.45
10,00,108,26144.316666666666
10,01,88,7351.85
10,02,100,10090.633333333333
10,03,86,8087.216666666666
10,04,69,6585.966666666666
10,05,64,5389.516666666666
10,06,83,4126.466666666666
10,07,91,7676.466666666666
10,08,81,10420.733333333334
10,09,79,2696.516666666667
10,10,74,6211.833333333333
10,11,80,14119.416666666666
10,12,120,11925.883333333333
10,13,100,15225.816666666668
10,14,107,7978.85
10,15,100,10485.966666666667
10,16,127,14350.35
10,17,155,32057.583333333332
10,18,117,7083.316666666667
10,19,127,18454.483333333334
10,20,97,6828.433333333333
10,21,95,6063.7
10,22,78,4492.25
10,23,122,13395.166666666666
10,24,100,10837.883333333333
10,25,135,19657.45
10,26,123,20125.083333333332
10,27,180,40788.95
10,28,125,32338.433333333334
10,29,156,31546.5
10,30,186,50780.11666666667
10,31,156,30042.166666666668
10,32,170,27217.616666666665
10,33,165,42495.48333333333
10,34,129,36830.566666666666
10,35,91,24917.883333333335
10,36,137,34752.566666666666
10,37,128,29567.266666666666
10,38,134,44030.36666666667
10,39,104,26165.816666666666
10,40,111,21206.116666666665
10,41,118,24609.35
10,42,80,11612.316666666668
10,43,88,19835.65
10,44,88,17921.85
10,45,123,31671.7
10,46,103,16843.95
10,47,78,10573.833333333334
10,48,107,12943.55
10,49,74,16022.45
10,50,104,16444.383333333335
10,51,102,11257.266666666666
10,52,144,25417.333333333332
10,53,118,18234.15
10,54,106,26371.25
10,55,153,24476.716666666667
10,56,158,29436.166666666668
10,57,123,16213.2
10,58,152,28103.0
10,59,137,26597.733333333334
11,00,142,26161.833333333332
11,01,154,37036.11666666667
11,02,140,39803.816666666666
11,03,125,41772.2
11,04,130,20132.533333333333
11,05,137,49827.28333333333
11,06,138,21823.1
11,07,103,14026.566666666668
11,08,94,20962.016666666666
11,09,68,15100.766666666666
11,10,66,5732.65
11,11,71,12740.116666666667
11,12,132,28551.6
11,13,64,18114.766666666666
11,14,77,9486.883333333333
11,15,57,11434.25
11,16,80,25767.566666666666
11,17,68,10756.366666666667
11,18,68,19622.033333333333
11,19,50,15280.866666666667
11,20,46,9240.4
11,21,14,2208.5
11,22,13,0.0
11,23,22,1696.2833333333333
11,24,50,5617.983333333334
11,25,25,604.85
11,26,69,29370.05
11,27,104,37614.01666666667
11,28,70,25102.766666666666
11,29,97,23154.816666666666
11,30,88,19055.083333333332
11,31,85,36128.73333333333
11,32,77,13315.516666666666
11,33,76,24591.466666666667
11,34,57,14332.566666666668
11,35,82,14711.066666666668
11,36,70,16017.733333333334
11,37,115,47502.95
11,38,139,41234.36666666667
11,39,174,57693.683333333334
11,40,195,51764.23333333333
11,41,155,28396.716666666667
11,42,156,29647.666666666668
11,43,154,15881.6
11,44,154,33344.7
11,45,162,42918.35
11,46,144,30396.266666666666
11,47,184,63315.7
11,48,160,24471.466666666667
11,49,128,10743.35
11,50,139,20880.216666666667
11,51,151,19532.216666666667
11,52,166,39015.933333333334
11,53,169,27228.916666666668
11,54,178,37135.583333333336
11,55,115,8547.7
11,56,81,14330.283333333333
11,57,92,16498.383333333335
11,58,135,14753.733333333334
11,59,71,6150.883333333333
12,00,71,9539.016666666666
12,01,66,8491.533333333333
12,02,78,6839.483333333334
12,03,52,1626.4666666666667
12,04,58,4991.116666666667
12,05,51,2851.65
12,06,74,6694.916666666667
12,07,61,1680.2666666666667
12,08,62,3403.1
12,09,43,798.7166666666667
12,10,41,4436.55
12,11,8,177.33333333333334
12,12,34,2587.2166666666667
12,13,54,4703.083333333333
12,14,73,6983.366666666667
12,15,80,11543.616666666667
12,16,87,18976.7
12,17,78,9339.8
12,18,126,20069.883333333335
12,19,79,7581.466666666666
12,20,145,16616.5
12,21,129,22793.233333333334
12,22,118,16271.516666666666
12,23,85,6352.383333333333
12,24,75,5559.05
12,25,98,9115.133333333333
12,26,107,13950.95
12,27,86,7814.166666666667
12,28,63,4641.166666666667
12,29,55,7790.183333333333
12,30,67,8587.0
12,31,91,13560.333333333334
12,32,82,10362.583333333334
12,33,105,18088.633333333335
12,34,68,6298.3
12,35,88,14682.033333333333
12,36,40,1814.2166666666667
12,37,49,2158.4333333333334
12,38,88,10719.316666666668
12,39,65,8238.516666666666
12,40,57,1008.2833333333333
12,41,63,8145.933333333333
12,42,97,12244.816666666668
12,43,112,10578.616666666667
12,44,138,15301.15
12,45,123,13355.533333333333
12,46,166,40078.48333333333
12,47,164,46861.4
12,48,176,24362.7
12,49,167,33319.166666666664
12,50,129,39472.86666666667
12,51,131,32578.166666666668
12,52,157,31337.65
12,53,126,23207.833333333332
12,54,134,17286.633333333335
12,55,142,27369.866666666665
12,56,149,22424.583333333332
12,57,120,22970.6
12,58,144,21455.583333333332
12,59,153,32321.666666666668
13,00,127,13372.533333333333
13,01,124,17774.05
13,02,128,26558.866666666665
13,03,127,18474.316666666666
13,04,108,14337.916666666666
13,05,79,9244.366666666667
13,06,102,10096.5
13,07,49,1165.9166666666667
13,08,71,2966.0
13,09,55,5868.883333333333
13,10,67,10403.916666666666
13,11,81,7663.6
13,12,62,7384.333333333333
13,13,64,13095.316666666668
13,14,54,4614.716666666666
13,15,69,7359.55
13,16,81,11952.7
13,17,118,19646.2
13,18,116,15163.05
13,19,94,9754.233333333334
13,20,61,4941.633333333333
13,21,45,972.8333333333334
13,22,44,1842.75
13,23,57,4927.566666666667
13,24,68,8380.216666666667
13,25,46,1982.6833333333334
13,26,67,2452.016666666667
13,27,59,2042.4833333333333
13,28,41,2472.5
13,29,84,4168.433333333333
13,30,93,18026.466666666667
13,31,83,7024.683333333333
13,32,98,14023.45
13,33,59,4224.933333333333
13,34,65,6273.466666666666
13,35,54,2869.8
13,36,68,2419.4166666666665
13,37,54,8063.466666666666
13,38,54,3414.05
13,39,56,2621.65
13,40,63,5643.266666666666
13,41,107,6255.966666666666
13,42,66,8059.583333333333
13,43,90,8545.216666666667
13,44,63,3792.366666666667
13,45,69,1830.35
13,46,103,18092.483333333334
13,47,106,17175.083333333332
13,48,97,9215.033333333333
13,49,130,11207.85
13,50,93,3675.983333333333
13,51,78,3480.3
13,52,101,16004.866666666667
13,53,78,8772.883333333333
13,54,149,22035.466666666667
13,55,115,22027.266666666666
13,56,148,33972.21666666667
13,57,159,37012.25
13,58,132,20986.166666666668
13,59,105,19085.733333333334
14,00,109,25643.4
14,01,83,17041.35
14,02,91,23210.25
14,03,71,10008.716666666667
14,04,77,11759.916666666666
14,05,104,21745.05
14,06,100,10982.233333333334
14,07,72,9276.016666666666
14,08,105,21099.533333333333
14,09,111,17595.95
14,10,108,32194.25
14,11,112,13644.683333333332
14,12,80,4163.866666666667
14,13,95,15790.05
14,14,72,13806.183333333332
14,15,87,6637.316666666667
14,16,95,13320.75
14,17,134,16841.166666666668
14,18,153,39995.95
14,19,143,18419.283333333333
14,20,119,10014.183333333332
14,21,128,31842.683333333334
14,22,140,43098.566666666666
14,23,146,31097.766666666666
14,24,146,16014.383333333333
14,25,115,28668.633333333335
14,26,83,20637.5
14,27,74,7253.05
14,28,115,16201.383333333333
14,29,115,11419.616666666667
14,30,81,10704.25
14,31,65,4364.766666666666
14,32,64,6984.133333333333
14,33,75,10094.2
14,34,70,8345.433333333332
14,35,58,1249.8333333333333
14,36,103,8304.116666666667
14,37,95,11570.3
14,38,120,24311.716666666667
14,39,133,31920.833333333332
14,40,127,16956.1
14,41,111,21143.35
14,42,89,11413.2
14,43,72,11306.4
14,44,115,16360.816666666668
14,45,124,19453.7
14,46,128,49565.63333333333
14,47,107,39183.1
14,48,76,17531.083333333332
14,49,74,19000.866666666665
14,50,117,16646.933333333334
14,51,94,12058.416666666666
14,52,74,14692.416666666666
14,53,93,11747.266666666666
14,54,105,31846.366666666665
14,55,107,17354.533333333333
14,56,125,24405.0
14,57,140,38504.066666666666
14,58,103,27319.116666666665
14,59,103,10490.933333333332
15,00,105,19702.816666666666
15,01,84,15216.966666666667
15,02,74,14886.466666666667
15,03,69,10483.633333333333
15,04,60,10641.5
15,05,64,11884.533333333333
15,06,75,24274.55
15,07,90,26520.266666666666
15,08,73,18625.766666666666
15,09,129,23328.433333333334
15,10,88,7214.183333333333
15,11,124,27869.133333333335
15,12,114,23799.733333333334
15,13,151,37621.05
15,14,164,43569.583333333336
15,15,154,49185.8
15,16,114,21408.633333333335
15,17,176,53785.15
15,18,193,82661.11666666667
15,19,164,48564.683333333334
15,20,125,23943.716666666667
15,21,111,59315.61666666667
15,22,207,214446.25
15,23,175,40596.15
15,24,174,33333.7
15,25,157,33403.95
15,26,165,38256.38333333333
15,27,145,27801.983333333334
15,28,131,16041.55
15,29,162,24868.183333333334
15,30,163,40662.45
15,31,136,17359.533333333333
15,32,169,23309.616666666665
15,33,166,31579.033333333333
15,34,130,59957.86666666667
15,35,156,42840.85
15,36,153,16163.716666666667
15,37,151,27898.533333333333
15,38,103,21610.866666666665
15,39,166,24301.583333333332
15,40,96,13288.65
15,41,146,38296.75
15,42,128,22312.3
15,43,113,21414.033333333333
15,44,89,12832.716666666667
15,45,80,20650.316666666666
15,46,83,25787.483333333334
15,47,71,19329.383333333335
15,48,55,13551.716666666667
15,49,41,13715.1
15,50,44,22906.566666666666
15,51,50,13940.816666666668
15,52,64,19912.766666666666
15,53,45,7586.066666666667
15,54,65,15165.5
15,55,42,10675.6
15,56,66,15532.666666666666
15,57,34,8275.533333333333
15,58,64,16387.55
15,59,89,15712.65
16,00,102,25775.833333333332
16,01,174,41900.98333333333
16,02,165,26392.183333333334
16,03,193,56569.35
16,04,179,54388.9
16,05,175,45022.25
16,06,157,20726.15
16,07,146,26015.45
16,08,151,30040.833333333332
16,09,134,25531.066666666666
16,10,125,12614.3
16,11,151,24260.55
16,12,142,21339.366666666665
16,13,155,22159.133333333335
16,14,136,31729.483333333334
16,15,120,20124.683333333334
16,16,156,31522.433333333334
16,17,170,48126.7
16,18,135,14873.683333333332
16,19,130,24064.4
16,20,129,24444.35
16,21,155,23651.666666666668
16,22,153,22392.25
16,23,148,21274.883333333335
16,24,145,16600.433333333334
16,25,128,14811.666666666666
16,26,91,14419.216666666667
16,27,114,14806.166666666666
16,28,96,13160.65
16,29,89,9020.533333333333
16,30,99,21690.416666666668
16,31,86,9563.35
16,32,88,15762.583333333334
16,33,77,11798.75
16,34,75,10080.166666666666
16,35,26,955.8333333333334
16,36,44,7407.066666666667
16,37,29,481.1666666666667
16,38,36,2661.5
16,39,9,222.28333333333333
16,40,23,108.01666666666667
16,41,47,3115.55
16,42,25,1201.2666666666667
16,43,46,7599.7
16,44,62,8718.4
16,45,79,10918.65
16,46,52,7317.283333333334
16,47,27,100.75
16,48,36,1874.0833333333333
16,49,69,4791.083333333333
16,50,109,15907.566666666668
16,51,126,31666.633333333335
16,52,117,27537.716666666667
16,53,76,8759.983333333334
16,54,95,13648.416666666666
16,55,59,5838.05
16,56,56,8453.583333333334
16,57,59,5885.45
16,58,66,11077.533333333333
16,59,64,8515.466666666667
17,00,47,6684.333333333333
17,01,56,15657.35
17,02,28,1756.4333333333334
17,03,14,935.05
17,04,21,1916.2666666666667
17,05,42,3390.4166666666665
17,06,87,10468.1
17,07,59,11023.666666666666
17,08,83,11153.666666666666
17,09,112,14608.516666666666
17,10,115,30893.1
17,11,163,40127.86666666667
17,12,112,11569.133333333333
17,13,119,19717.366666666665
17,14,160,39253.13333333333
17,15,144,26496.65
17,16,198,52685.01666666667
17,17,158,39058.23333333333
17,18,175,21292.7
17,19,165,28768.266666666666
17,20,166,23656.116666666665
17,21,142,31244.8
17,22,127,18058.483333333334
17,23,126,24295.233333333334
17,24,119,20937.95
17,25,116,25746.883333333335
17,26,143,23061.716666666667
17,27,125,8644.683333333332
17,28,137,24891.616666666665
17,29,109,18632.616666666665
17,30,137,27220.033333333333
17,31,133,12060.416666666666
17,32,109,17420.383333333335
17,33,102,8522.3
17,34,111,20865.8
17,35,85,6953.766666666666
17,36,122,15144.05
17,37,96,10682.516666666666
17,38,113,20152.966666666667
17,39,99,6623.833333333333
17,40,117,15968.533333333333
17,41,78,5257.233333333334
17,42,89,16663.066666666666
17,43,77,10742.383333333333
17,44,67,8035.666666666667
17,45,106,18739.8
17,46,98,7331.1
17,47,57,3910.266666666667
17,48,70,8870.166666666666
17,49,62,9583.85
17,50,65,5498.2
17,51,65,5066.833333333333
17,52,60,8795.433333333332
17,53,56,4629.616666666667
17,54,26,514.7166666666667
17,55,61,8950.516666666666
17,56,111,21073.716666666667
17,57,147,29944.55
17,58,156,23359.916666666668
17,59,145,9915.816666666668
18,00,111,15124.233333333334
18,01,103,6082.45
18,02,112,19698.183333333334
18,03,81,5011.883333333333
18,04,137,18764.583333333332
18,05,98,10659.55
18,06,100,16079.533333333333
18,07,111,8194.816666666668
18,08,135,4363.8
18,09,143,13939.666666666666
18,10,124,18345.883333333335
18,11,126,13592.583333333334
18,12,103,20699.816666666666
18,13,120,19347.733333333334
18,14,125,12297.483333333334
18,15,118,22548.5
18,16,82,12533.516666666666
18,17,107,8855.133333333333
18,18,100,8429.9
18,19,66,11284.85
18,20,60,5775.9
18,21,81,7294.2
18,22,72,6172.0
18,23,74,15480.2
18,24,68,8106.083333333333
18,25,56,5206.45
18,26,37,7212.966666666666
18,27,58,9637.883333333333
18,28,65,13345.466666666667
18,29,116,25050.8
18,30,113,23413.85
18,31,144,39039.01666666667
18,32,146,22202.116666666665
18,33,145,21595.85
18,34,96,10173.666666666666
18,35,160,33957.8
18,36,177,54206.95
18,37,137,17411.2
18,38,135,20678.616666666665
18,39,137,32495.966666666667
18,40,142,22928.016666666666
18,41,138,21948.783333333333
18,42,144,24213.483333333334
18,43,176,58666.63333333333
18,44,129,15755.7
18,45,150,27187.116666666665
18,46,167,37516.55
18,47,161,50308.55
18,48,173,45373.25
18,49,164,16897.383333333335
18,50,149,16186.15
18,51,160,15378.2
18,52,143,22522.983333333334
18,53,124,6768.9
18,54,125,21655.15
18,55,98,6137.9
18,56,107,8725.35
18,57,91,10198.966666666667
18,58,133,10714.85
18,59,114,20211.15
19,00,117,14644.35
19,01,158,13936.683333333332
19,02,117,6263.75
19,03,157,20476.266666666666
19,04,151,26849.433333333334
19,05,128,12702.2
19,06,144,23937.75
19,07,118,20608.833333333332
19,08,118,18886.15
19,09,140,20728.65
19,10,152,50313.86666666667
19,11,164,29925.133333333335
19,12,149,27623.383333333335
19,13,160,55782.933333333334
19,14,167,32128.916666666668
19,15,126,8546.416666666666
19,16,158,41522.05
19,17,139,20107.633333333335
19,18,92,11011.866666666667
19,19,149,40108.833333333336
19,20,167,58918.36666666667
19,21,132,23775.9
19,22,165,48139.05
19,23,162,20908.283333333333
19,24,187,40317.0
19,25,149,53296.48333333333
19,26,145,39403.51666666667
19,27,126,23890.533333333333
19,28,161,33346.4
19,29,162,32779.3
19,30,138,33250.23333333333
19,31,132,33623.666666666664
19,32,155,24748.633333333335
19,33,141,17709.3
19,34,143,29817.9
19,35,159,24233.633333333335
19,36,151,33705.333333333336
19,37,136,20302.266666666666
19,38,104,16851.616666666665
19,39,132,10872.983333333334
